ct_state_ttl,ct_dst_sport_ltm,sttl,xProt,dpkts,dload,dbytes,xServ,dmean,ackdat,spkts,xState,tcprtt,sload,dloss,synack,rate,sbytes,sloss,djit,sjit,swin,dtcpb,smean,trans_depth,response_body_len,ct_dst_ltm,dwin,sinpkt,dinpkt,ct_srv_src,ct_dst_src_ltm,ct_src_dport_ltm,stcpb,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_srv_dst,dur,ct_src_ltm,dttl,is_sm_ips_ports
0,0,0.121569,0.002006,0.002187,0.112872,0.000157,1,0.065844,0.000092,0.002184,0.001002,0.000317,0.000357,0.001094,0.000313,0.006436,0.000149,0.001249,0.000067,0.000015,1,0.015815,0.041328,0,0,0.06,1,0.000004,0.000005,0.080645,0.015625,0,0.015738,0,0,0,0.065574,0.000117,0,0.114173,0
0,0,0.121569,0.002006,0.00565,0.168457,0.003118,1,0.505487,0.000075,0.006136,0.001002,0.000264,0.00005,0.004376,0.000262,0.001271,0.000277,0.001457,0.000363,0,1,0.634255,0.02168,0,0,0,1,0.00002,0.000027,0.080645,0.015625,0,0.124073,0,0,0,0.131148,0.001587,0.050847,0.114173,0
0,0,0.121569,0,0.000182,0.028919,0.000012,0.005015,0.061043,0,0.000104,0.004008,0,0.000089,0,0,0.002732,0.000009,0,0,0,0,0,0.030488,0,0,0.04,0,0,0,0.032258,0.015625,0.02,0,0,0,0,0.016393,0.000018,0.016949,0.114173,0
0,0,0.121569,0.002006,0.00328,0.59767,0.000921,1,0.257202,0.000074,0.003432,0.001002,0.000254,0.000369,0.002006,0.000251,0.008807,0.00017,0.001457,0.000045,0.00001,1,0.116508,0.025745,0,0,0,1,0.000003,0.000004,0.064516,0.015625,0,0.61693,0,0,0,0.016393,0.000131,0.050847,0.114173,0
0,0,0.121569,0.002006,0.002187,0.098885,0.000157,1,0.065844,0.000087,0.002392,0.001002,0.000282,0.000331,0.001094,0.000276,0.005889,0.000157,0.001249,0.000002,0.000014,1,0.520646,0.039295,0,0,0,1,0.000004,0.000006,0.016129,0,0,0.021056,0,0,0,0.065574,0.000133,0.033898,0.114173,0
0,0,0.121569,0.002006,0.003827,0.035292,0.000231,0.003009,0.05487,0.00009,0.005304,0.001002,0.000279,0.001459,0.001459,0.000269,0.002788,0.002863,0.003748,0.000006,0.000031,1,0.038187,0.46477,0,0,0.04,1,0.000008,0.000014,0.032258,0,0,0.537455,0,0,0,0.016393,0.000556,0.016949,0.114173,0
0,0,0.121569,0.002006,0.001093,0.71418,0.000602,0.001003,0.504115,0.00008,0.000728,0.001002,0.000231,0.000123,0.000729,0.000219,0.004702,0.000031,0.000208,0.000074,0.000024,1,0.746283,0.016938,0,0,0.06,1,0.000006,0.000006,0.032258,0.09375,0,0.245085,0,0,0,0.032787,0.000067,0.101695,0.114173,0
0,0,0.121569,0.002006,0.007837,0.281436,0.005158,1,0.602881,0.00011,0.008632,0.001002,0.000283,0.000068,0.006565,0.00026,0.001784,0.000373,0.001457,0.000233,0,1,0.683354,0.020325,0,0,0.04,1,0.000013,0.00002,0.112903,0,0,0.180554,0,0,0,0.098361,0.001579,0,0.114173,0
0,0.022222,0.121569,0,0.000182,0.032368,0.000012,0.005015,0.061043,0,0.000104,0.004008,0,0.000099,0,0,0.003058,0.000009,0,0,0,0,0,0.030488,0,0,0.06,0,0,0,0.032258,0.03125,0.02,0,0,0,0,0.065574,0.000016,0.016949,0.114173,0
0,0,0.121569,0.002006,0.000547,0.000428,0.000022,0.001003,0.036351,0.000085,0.001352,0.001002,0.000226,0.00005,0.000182,0.00021,0.000085,0.000686,0.000833,0.000229,0.001064,1,0.954559,0.413279,0,0,0.12,1,0.000203,0.000782,0.032258,0.046875,0,0.183469,0,0,0,0.081967,0.003705,0.067797,0.114173,0
0,0,0.121569,0.002006,0.002187,0.132929,0.000157,1,0.065844,0.000074,0.002184,0.001002,0.000258,0.000421,0.001094,0.000255,0.00758,0.000149,0.001249,0.000046,0.000011,1,0.368065,0.041328,0,0,0.1,1,0.000003,0.000004,0.096774,0.015625,0,0.36799,0,0,0,0.163934,0.000099,0,0.114173,0
0,0,0.121569,0.002006,0.011482,0.12977,0.001023,1,0.081619,0.000081,0.012585,0.001002,0.000234,0.000253,0.005835,0.000222,0.006041,0.000601,0.006246,0.000002,0.00002,1,0.413057,0.02439,0,0,0.06,1,0.000004,0.000006,0.096774,0.015625,0,0.912329,0,0,0,0.098361,0.000681,0.016949,0.114173,0
0,0,0.121569,0,0.000182,0.029185,0.000012,0.005015,0.061043,0,0.000104,0.004008,0,0.00009,0,0,0.002757,0.000009,0,0,0,0,0,0.030488,0,0,0.1,0,0,0,0.064516,0,0.02,0,0,0,0,0,0.000018,0.033898,0.114173,0
0,0,0.121569,0.002006,0.00164,0.003165,0.000694,0,0.387517,0.000081,0.001352,0.001002,0.000241,0.000002,0.000912,0.000231,0.000029,0.000128,0.000625,0.026604,0.00602,1,0.546957,0.062331,0.005814,0.000598,0.02,1,0.000987,0.001122,0.048387,0.0625,0,0.047193,0,0,0.033333,0.032787,0.018046,0.033898,0.114173,0
0,0,0.121569,0.002006,0.00328,0.256336,0.000921,1,0.257202,0.000082,0.003432,0.001002,0.00027,0.000158,0.002006,0.000265,0.003777,0.00017,0.001457,0.000133,0.000028,1,0.994805,0.025745,0,0,0.02,1,0.000007,0.000009,0.016129,0.015625,0,0.994718,0,0,0,0.04918,0.000304,0.033898,0.114173,0
0,0,0.121569,0.002006,0.067979,0.031059,0.074231,0,1,0.000074,0.033801,0.001002,0.000247,0.000002,0.067469,0.000242,0.000086,0.001343,0.000416,0.006817,0.002164,1,0.445354,0.016938,0.005814,0.079946,0.06,1,0.000455,0.000295,0.016129,0.015625,0,0.902157,0,0,0.033333,0.04918,0.207999,0.016949,0.114173,0
0,0,0.121569,0,0.000364,0.017475,0.000021,1,0.052126,0,0.000312,0.004008,0,0.000122,0,0,0.001504,0.000042,0,0.000005,0.000001,0,0,0.077236,0,0,0.08,0,0.000014,0.000018,0.112903,0.015625,0,0,0,0,0,0.213115,0.000078,0.050847,0.114173,0
0,0,0.121569,0.002006,0.00164,0.003409,0.000694,0,0.387517,0.00008,0.001144,0.001002,0.000262,0.000002,0.000912,0.000257,0.000029,0.00012,0.000625,0.026526,0.006525,1,0.998569,0.070461,0.005814,0.000598,0.02,1,0.001083,0.001042,0.016129,0,0,0.497836,0,0,0.033333,0.016393,0.016753,0.101695,0.114173,0
0,0,0.121569,0,0.000364,0.001396,0.000021,1,0.052126,0,0.000312,0.004008,0,0.00001,0,0,0.00012,0.000042,0,0.000092,0.000014,0,0,0.077236,0,0,0.02,0,0.000166,0.000334,0.048387,0.0625,0,0,0,0,0,0.065574,0.000971,0.016949,0.114173,0
0,0,0.121569,0,0.000182,0.027421,0.000012,0.005015,0.061043,0,0.000104,0.004008,0,0.000084,0,0,0.002591,0.000009,0,0,0,0,0,0.030488,0,0,0.02,0,0,0,0.032258,0.015625,0.02,0,0,0,0,0.016393,0.000019,0.033898,0.114173,0
0,0,0.121569,0.002006,0.000729,0.033949,0.000029,0.001003,0.036351,0.000095,0.001352,0.001002,0.000255,0.002841,0.000182,0.000237,0.005386,0.000686,0.000833,0.000004,0.000012,1,0.198128,0.413279,0,0,0.08,1,0.000004,0.000008,0.032258,0.046875,0,0.195636,0,0,0,0.032787,0.000065,0.101695,0.114173,0
0,0,0.121569,0.002006,0.002187,0.006867,0.000157,1,0.065844,0.000096,0.002184,0.001002,0.000294,0.000022,0.001094,0.000283,0.000392,0.000149,0.001249,0.001481,0.000298,1,0.724152,0.041328,0,0,0,1,0.000065,0.000092,0.080645,0.015625,0,0.723086,0,0,0,0.081967,0.001915,0.050847,0.114173,0
0,0,0.121569,0,0.000182,0.009361,0.000012,0.005015,0.061043,0,0.000104,0.004008,0,0.000029,0,0,0.000884,0.000009,0,0,0,0,0,0.030488,0,0,0.04,0,0,0,0.016129,0,0,0,0,0,0,0.114754,0.000057,0,0.114173,0
0,0,0.121569,0.002006,0.002187,0.006,0.000157,1,0.065844,0.000076,0.002184,0.001002,0.000268,0.000019,0.001094,0.000266,0.000342,0.000149,0.001249,0.001485,0,1,0.15671,0.041328,0,0,0,1,0.000074,0.0001,0.16129,0.0625,0,0.156639,0,0,0,0.163934,0.002192,0,0.114173,0
0,0,0.121569,0.002006,0.007837,0.277265,0.005158,1,0.602881,0.000079,0.008632,0.001002,0.00024,0.000067,0.006565,0.000231,0.001758,0.000373,0.001457,0.000244,0,1,0.899801,0.020325,0,0,0.04,1,0.000014,0.00002,0.112903,0,0,0.397735,0,0,0,0.114754,0.001603,0.067797,0.114173,0
0,0,0.121569,0.002006,0.002187,0.112662,0.000157,1,0.065844,0.000092,0.002392,0.001002,0.000269,0.000377,0.001094,0.000256,0.006709,0.000157,0.001249,0.000001,0,1,0.135277,0.039295,0,0,0.02,1,0.000003,0.000005,0.080645,0,0.02,0.635709,0,0,0,0.032787,0.000117,0.033898,0.114173,0
0,0,0.121569,0.002006,0.00565,0.293344,0.003414,1,0.553498,0.000093,0.006136,0.001002,0.000302,0.000079,0.004376,0.000295,0.002021,0.000277,0.001457,0.000237,0.000046,1,0.540915,0.02168,0,0,0.08,1,0.000012,0.000017,0.193548,0.0625,0,0.040345,0,0,0,0.114754,0.000998,0.135593,0.114173,0
0,0,0.121569,0.002006,0.00328,0.431153,0.000921,1,0.257202,0.00008,0.003432,0.001002,0.000257,0.000266,0.002006,0.00025,0.006353,0.00017,0.001457,0.000075,0.000016,1,0.785848,0.025745,0,0,0.04,1,0.000004,0.000005,0.080645,0,0,0.785771,0,0,0,0.032787,0.000181,0.033898,0.114173,0
0,0,0.121569,0,0.000182,0.031041,0.000011,0.005015,0.055556,0,0.000104,0.004008,0,0.000093,0,0,0.003222,0.000008,0,0,0,0,0,0.025068,0,0,0.08,0,0,0,0.032258,0.03125,0,0,0,0,0,0,0.000016,0.050847,0.114173,0
0,0,0.121569,0.002006,0.001093,0.010368,0.000602,0.001003,0.504115,0.000083,0.000728,0.001002,0.000236,0.000002,0.000729,0.000223,0.000068,0.000031,0.000208,0.006809,0.001695,1,0.209476,0.016938,0,0,0.12,1,0.000471,0.000445,0.112903,0.0625,0,0.517747,0,0,0,0.065574,0.004639,0.084746,0.114173,0
0,0,0.121569,0.002006,0.000547,0.000427,0.000022,0.001003,0.036351,0.000079,0.001352,0.001002,0.000231,0.00005,0.000182,0.00022,0.000085,0.000686,0.000833,0.000237,0.001095,1,0.619425,0.413279,0,0,0.06,1,0.000204,0.000785,0.032258,0.078125,0,0.591488,0,0,0,0.032787,0.003722,0.135593,0.114173,0
0,1,0.25098,0,0,0,0,1,0,0,0.000104,0,0,0.003117,0,0,0.009259,0.000037,0,0,0,0,0,0.151762,0,0,0.9,0,0.000001,0,0.725806,0.703125,0.9,0,0,0,0,0.737705,0.000002,0.762712,0,0
0,0,0.121569,0,0.000364,0.046885,0.000021,1,0.052126,0,0.000312,0.004008,0,0.000314,0,0,0.004035,0.00004,0,0.000001,0,0,0,0.073171,0,0,0.16,0,0.000005,0.000004,0.145161,0.03125,0,0,0,0,0,0.114754,0.000029,0.135593,0.114173,0
0,0,0.121569,0.002006,0.067979,0.014791,0.074231,0,1,0.000075,0.037546,0.001002,0.00032,0.000001,0.067469,0.00033,0.000042,0.001487,0.000416,0.008946,0.002631,1,0.37231,0.016938,0.005814,0.079946,0.02,1,0.00086,0.00062,0.016129,0,0,0.36688,0,0,0.033333,0.016393,0.436767,0.033898,0.114173,0
0,0,0.121569,0.002006,0.002369,0.003443,0.000196,1,0.075446,0.002524,0.0026,0.001002,0.003654,0.00002,0.001276,0.002554,0.000178,0.000334,0.001457,0.000066,0.000485,1,0.363658,0.094173,0,0,0.04,1,0.000135,0.000206,0.145161,0.015625,0,0.362254,0,0,0,0.081967,0.004771,0.016949,0.114173,0
0,0,0.121569,0,0.000182,0.028453,0.000012,0.005015,0.061043,0,0.000104,0.004008,0,0.000087,0,0,0.002688,0.000009,0,0,0,0,0,0.030488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000019,0.016949,0.114173,0
0,0,0.121569,0,0.000182,0.03169,0.000012,0.005015,0.061043,0,0.000104,0.004008,0,0.000097,0,0,0.002994,0.000009,0,0,0,0,0,0.030488,0,0,0,0,0,0,0.032258,0.03125,0,0,0,0,0,0.016393,0.000017,0.033898,0.114173,0
0,0,0.121569,0.002006,0.007837,0.459987,0.005158,1,0.602881,0.000075,0.008632,0.001002,0.00024,0.000111,0.006565,0.000233,0.002916,0.000373,0.001457,0.000143,0,1,0.27046,0.020325,0,0,0.1,1,0.000008,0.000012,0.064516,0.015625,0,0.769489,0,0,0,0.147541,0.000966,0,0.114173,0
0,0,0.121569,0,0.000364,0.000249,0.000021,1,0.052126,0,0.000312,0.004008,0,0.000002,0,0,0.000021,0.000042,0,0.000464,0.000089,0,0,0.077236,0,0,0.04,0,0.001087,0.001674,0.032258,0.0625,0,0,0,0,0,0.065574,0.005437,0.050847,0.114173,0
0,0,0.121569,0.002006,0.00164,0.003399,0.000694,0,0.387517,0.000074,0.001352,0.001002,0.000238,0.000002,0.000912,0.000232,0.000031,0.000128,0.000625,0.026523,0.006002,1,0.709919,0.062331,0.005814,0.000598,0.06,1,0.000919,0.001045,0.048387,0.015625,0.02,0.209186,0,0,0.033333,0,0.016802,0.084746,0.114173,0
0,0,0.121569,0,0.000182,0.03027,0.000012,0.005015,0.061043,0,0.000104,0.004008,0,0.000093,0,0,0.00286,0.000009,0,0,0,0,0,0.030488,0,0,0.04,0,0,0,0.064516,0,0.06,0,0,0,0,0.016393,0.000017,0.152542,0.114173,0
0,0,0.121569,0.002006,0.011482,0.003235,0.001078,1,0.085734,0.000091,0.012585,0.001002,0.000268,0.000006,0.005835,0.000256,0.000143,0.000601,0.006246,0.003095,0.000619,1,0.54644,0.02439,0,0,0.02,1,0.000169,0.000246,0.16129,0.015625,0,0.044463,0,0,0,0.016393,0.028813,0.033898,0.114173,0
0,0,0.121569,0.002006,0.004556,0.23108,0.002255,1,0.453361,0.000078,0.004888,0.001002,0.000243,0.000077,0.003282,0.000236,0.00194,0.000226,0.001457,0.00032,0,1,0.1687,0.023035,0,0,0.06,1,0.000013,0.000018,0.080645,0.015625,0,0.159135,0,0,0,0.163934,0.000833,0.016949,0.114173,0
0,0,0.121569,0,0.000364,0.024067,0.000021,1,0.052126,0,0.000312,0.004008,0,0.000161,0,0,0.002071,0.00004,0,0.000004,0,0,0,0.073171,0,0,0.12,0,0.000005,0.000014,0.032258,0.046875,0,0,0,0,0,0.131148,0.000056,0.033898,0.114173,0
0,0,0.121569,0.002006,0.000547,0.021066,0.000022,0.001003,0.036351,0.000074,0.001352,0.001002,0.000224,0.00245,0.000182,0.000216,0.004202,0.000686,0.000833,0.000004,0.000012,1,0.64195,0.413279,0,0,0.08,1,0.000004,0.000014,0.080645,0.046875,0,0.64043,0,0,0,0.032787,0.000075,0.067797,0.114173,0
0,0,0.121569,0.002006,0.003827,0.035471,0.000231,0.003009,0.05487,0.00008,0.005304,0.001002,0.000239,0.001469,0.001459,0.000228,0.002802,0.002868,0.003748,0.000006,0.00003,1,0.394544,0.466125,0,0,0.06,1,0.000008,0.000014,0,0.0625,0,0.39431,0,0,0,0,0.000553,0.118644,0.114173,0
0,0,0.121569,0,0.000364,0.000933,0.000021,1,0.052126,0,0.000312,0.004008,0,0.000007,0,0,0.00008,0.000042,0,0.000117,0.000023,0,0,0.077236,0,0,0.06,0,0.000284,0.000423,0.16129,0.046875,0,0,0,0,0,0.065574,0.001453,0.033898,0.114173,0
0,0,0.121569,0,0.000364,0.018555,0.000021,1,0.052126,0,0.000312,0.004008,0,0.00013,0,0,0.001597,0.000042,0,0.000005,0.000001,0,0,0.077236,0,0,0.04,0,0.000014,0.000018,0.112903,0.0625,0,0,0,0,0,0.04918,0.000073,0.033898,0.114173,0
0,0,0.121569,0.002006,0.004556,0.572761,0.002227,1,0.447874,0.000082,0.004888,0.001002,0.000241,0.000194,0.003282,0.00023,0.004868,0.000226,0.001457,0.000086,0.000017,1,0.885688,0.023035,0,0,0.04,1,0.000005,0.000007,0.112903,0.046875,0,0.381635,0,0,0,0.065574,0.000332,0.016949,0.114173,0
0,0,0.121569,0.002006,0.002187,0.30096,0.000374,0.011033,0.156379,0.000095,0.003224,0.001002,0.000315,0.000776,0.001276,0.000309,0.008844,0.000285,0.001457,0.000001,0.000009,1,0.755788,0.060298,0,0,0,1,0.000003,0.000004,0.016129,0.015625,0,0.255212,0,0,0,0.016393,0.000104,0,0.114173,0
0,0,0.121569,0.002006,0.004556,0.671141,0.002227,1,0.447874,0.000103,0.004888,0.001002,0.000266,0.000228,0.003282,0.000245,0.005704,0.000226,0.001457,0.000068,0.000014,1,0.039361,0.023035,0,0,0.02,1,0.000004,0.000006,0.177419,0.046875,0,0.535324,0,0,0,0.081967,0.000283,0.084746,0.114173,0
0,0,0.121569,0.002006,0.001093,0.007083,0.000602,0.001003,0.504115,0.000091,0.000728,0.001002,0.000274,0.000001,0.000729,0.000262,0.000047,0.000031,0.000208,0.009526,0.002375,1,0.588407,0.016938,0,0,0.04,1,0.000689,0.000652,0.032258,0.046875,0,0.522331,0,0,0,0.032787,0.006791,0.050847,0.114173,0
0,0,0.121569,0.002006,0.004921,0.008417,0.000255,0.001003,0.047325,0.000121,0.005304,0.001002,0.000287,0.000025,0.002735,0.000256,0.000675,0.000224,0.00229,0.000054,0.000347,1,0.275945,0.01897,0,0,0.1,1,0.000037,0.000052,0,0.0625,0,0.275704,0.25,0.25,0,0,0.002593,0.169492,0.114173,0
0,0,0.121569,0.002006,0.00164,0.003057,0.000694,0,0.387517,0.000082,0.001144,0.001002,0.000251,0.000002,0.000912,0.000242,0.000026,0.00012,0.000625,0.0267,0.006571,1,0.220579,0.070461,0.005814,0.000598,0.04,1,0.001207,0.001162,0.016129,0.046875,0,0.719847,0,0,0.033333,0,0.01868,0,0.114173,0
0,0,0.121569,0.002006,0.004374,0.278333,0.00222,1,0.465021,0.000091,0.004888,0.001002,0.000248,0.000095,0.003282,0.000232,0.002326,0.000226,0.001457,0,0.000042,1,0.134045,0.023035,0,0,0.02,1,0.00001,0.000015,0.145161,0.015625,0,0.125459,0,0,0,0.032787,0.000681,0.033898,0.114173,0
0,0,0.121569,0,0.000364,0.020328,0.000021,1,0.053498,0,0.000312,0.004008,0,0.000139,0,0,0.001704,0.000042,0,0.000005,0.000001,0,0,0.077236,0,0,0.12,0,0.000013,0.000016,0.064516,0.046875,0,0,0,0,0,0.147541,0.000068,0.118644,0.114173,0
0,0,0.121569,0.002006,0.00565,0.586972,0.003414,1,0.553498,0.00008,0.006136,0.001002,0.000271,0.000159,0.004376,0.000268,0.004044,0.000277,0.001457,0.000101,0.00002,1,0.556909,0.02168,0,0,0.02,1,0.000006,0.000008,0.080645,0,0,0.556833,0,0,0,0.081967,0.000499,0.033898,0.114173,0
0,0,0.121569,0.002006,0.004556,0.16735,0.002255,1,0.453361,0.00009,0.004888,0.001002,0.000236,0.000056,0.003282,0.000218,0.001405,0.000226,0.001457,0.000278,0,1,0.450441,0.023035,0,0,0,1,0.000017,0.000025,0.145161,0.03125,0,0.43571,0,0,0,0.147541,0.001151,0.084746,0.114173,0
0,0,0.121569,0.002006,0.00164,0.003407,0.000694,0,0.387517,0.000073,0.001144,0.001002,0.000227,0.000002,0.000912,0.00022,0.000029,0.00012,0.000625,0.026539,0.00653,1,0.949198,0.070461,0.005814,0.000598,0.08,1,0.001083,0.001043,0,0,0,0.948968,0,0,0.033333,0,0.016764,0.033898,0.114173,0
0,0,0.121569,0,0.000182,0.031596,0.000012,0.005015,0.061043,0,0.000104,0.004008,0,0.000097,0,0,0.002985,0.000009,0,0,0,0,0,0.030488,0,0,0.02,0,0,0,0.016129,0,0,0,0,0,0,0.016393,0.000017,0,0.114173,0
0,0,0.121569,0.002006,0.004556,0.646558,0.002255,1,0.453361,0.000088,0.004888,0.001002,0.000243,0.000217,0.003282,0.000228,0.005428,0.000226,0.001457,0.000076,0,1,0.334181,0.023035,0,0,0.02,1,0.000005,0.000006,0.064516,0,0,0.829292,0,0,0,0.147541,0.000298,0.050847,0.114173,0
0,0,0.121569,0.002006,0.003827,0.002458,0.000231,0.003009,0.05487,0.000083,0.005304,0.001002,0.000251,0.000102,0.001459,0.000241,0.000194,0.002868,0.003748,0.000087,0.000534,1,0.286905,0.466125,0,0,0,1,0.000111,0.000206,0,0,0,0.786182,0,0,0,0.016393,0.007982,0.033898,0.114173,0
0,0,0.121569,0.002006,0.002187,0.307841,0.000374,0.011033,0.156379,0.000089,0.003224,0.001002,0.000297,0.000794,0.001276,0.000292,0.009046,0.000285,0.001457,0.000001,0.000009,1,0.580608,0.060298,0,0,0.02,1,0.000002,0.000004,0,0,0,0.579546,0,0,0,0,0.000101,0.050847,0.114173,0
0,0,0.121569,0,0.000364,0.019568,0.000022,1,0.05487,0,0.000312,0.004008,0,0.00013,0,0,0.0016,0.000042,0,0.000005,0.000001,0,0,0.077236,0,0,0.06,0,0.000013,0.000017,0.080645,0.078125,0,0,0,0,0,0.081967,0.000073,0.084746,0.114173,0
0,0,0.121569,0.002006,0.00164,0.003241,0.000694,0,0.387517,0.00009,0.001144,0.001002,0.00026,0.000002,0.000912,0.000246,0.000027,0.00012,0.000625,0.027453,0.006755,1,0.554761,0.070461,0.005814,0.000598,0,1,0.001139,0.001096,0.016129,0.015625,0,0.055008,0,0,0.033333,0.016393,0.017619,0,0.114173,0
0,0,0.121569,0,0.000182,0.027761,0.000011,0.005015,0.055556,0,0.000104,0.004008,0,0.000083,0,0,0.002882,0.000008,0,0,0,0,0,0.025068,0,0,0.02,0,0,0,0.016129,0,0,0,0,0,0,0.032787,0.000017,0.016949,0.114173,0
0,0,0.121569,0.002006,0.00565,0.488431,0.003414,1,0.553498,0.000092,0.006136,0.001002,0.000297,0.000132,0.004376,0.000289,0.003365,0.000277,0.001457,0.00012,0.000024,1,0.740108,0.02168,0,0,0.06,1,0.000007,0.00001,0.048387,0,0,0.23953,0,0,0,0.114754,0.000599,0.033898,0.114173,0
0,0,0.121569,0,0.000364,0.048594,0.000021,1,0.052126,0,0.000312,0.004008,0,0.000311,0,0,0.004182,0.000038,0,0.000001,0,0,0,0.069106,0,0,0.04,0,0.000005,0.000004,0.241935,0.046875,0,0,0,0,0,0.081967,0.000028,0.084746,0.114173,0
0,0,0.121569,0,0.000364,0.000564,0.000021,1,0.052126,0,0.000312,0.004008,0,0.000004,0,0,0.000049,0.000038,0,0.000166,0.000024,0,0,0.069106,0,0,0.12,0,0.000296,0.0006,0.080645,0.046875,0,0,0,0,0,0.262295,0.002402,0.118644,0.114173,0
0,0,0.121569,0,0.000182,0.031722,0.000012,0.005015,0.061043,0,0.000104,0.004008,0,0.000097,0,0,0.002997,0.000009,0,0,0,0,0,0.030488,0,0,0.06,0,0,0,0.048387,0.03125,0.02,0,0,0,0,0.04918,0.000017,0.050847,0.114173,0
0,0,0.121569,0.002006,0.004921,0.00125,0.000255,0.001003,0.047325,0.000091,0.005304,0.001002,0.000274,0.000004,0.002735,0.000263,0.0001,0.000224,0.00229,0.0002,0.001168,1,0.354437,0.01897,0,0,0.04,1,0.000244,0.000349,0,0.046875,0,0.853716,0.25,0.25,0,0,0.017479,0,0.114173,0
0,0,0.121569,0.002006,0.039913,0.129242,0.037407,1,0.858711,0.000082,0.024025,0.001002,0.000242,0.000012,0.035923,0.00023,0.000443,0.001028,0.004372,0.004784,0.001307,1,0.474262,0.020325,0,0,0.04,1,0.000078,0.000061,0.096774,0.03125,0.02,0.473086,0,0,0,0.098361,0.025166,0.016949,0.114173,0
0,0,0.121569,0.002006,0.00164,0.003396,0.000694,0,0.387517,0.000096,0.001352,0.001002,0.00029,0.000002,0.000912,0.000278,0.000031,0.000128,0.000625,0.027367,0.006005,1,0.252616,0.062331,0.005814,0.000598,0,1,0.00092,0.001111,0,0.046875,0,0.252389,0,0,0.033333,0.032787,0.016815,0.050847,0.114173,0
0,0,0.121569,0.002006,0.004556,0.052063,0.002255,1,0.453361,0.000089,0.004888,0.001002,0.000269,0.000017,0.003282,0.000258,0.000437,0.000226,0.001457,0.001885,0.000381,1,0.666339,0.023035,0,0,0,1,0.000056,0.00008,0.112903,0.015625,0,0.658004,0,0,0,0.04918,0.003699,0.067797,0.114173,0
0,0,0.121569,0.002006,0.00164,0.00307,0.000694,0,0.387517,0.000084,0.001144,0.001002,0.000256,0.000002,0.000912,0.000246,0.000026,0.00012,0.000625,0.027348,0.006727,1,0.654224,0.070461,0.005814,0.000598,0.04,1,0.001202,0.001157,0,0.015625,0,0.65398,0,0,0.033333,0.032787,0.018601,0,0.114173,0
0,0,0.121569,0.002006,0.000911,0.006792,0.000056,0,0.056241,0.000096,0.000728,0.001002,0.000251,0.000031,0.000365,0.000231,0.000436,0.000078,0.000416,0.000029,0.000243,1,0.522197,0.069106,0.005814,0.000013,0.02,1,0.000065,0.000075,0.016129,0,0.02,0.016705,0,0,0.033333,0.016393,0.00065,0.033898,0.114173,0
0,0,0.121569,0.002006,0.004556,0.24548,0.002255,1,0.453361,0.000095,0.005096,0.001002,0.000296,0.000085,0.003282,0.000286,0.002103,0.000234,0.001457,0.000006,0,1,0.225019,0.022358,0,0,0.02,1,0.000011,0.000017,0.064516,0,0,0.212284,0,0,0,0,0.000784,0.033898,0.114173,0
0,0,0.121569,0.002006,0.002187,0.092708,0.000169,1,0.070645,0.000084,0.002184,0.001002,0.000271,0.000287,0.001094,0.000264,0.004923,0.000156,0.001249,0.000074,0,1,0.449839,0.044038,0,0,0.06,1,0.000005,0.000007,0.032258,0,0.04,0.44977,0,0,0,0,0.000152,0.033898,0.114173,0
0,0,0.121569,0.002006,0.004556,0.350556,0.002255,1,0.453361,0.000086,0.004888,0.001002,0.000249,0.000117,0.003282,0.000237,0.002943,0.000226,0.001457,0.000151,0.00003,1,0.633145,0.023035,0,0,0,1,0.000008,0.000012,0.016129,0,0,0.627751,0,0,0,0.081967,0.000549,0.016949,0.114173,0
0,0,0.121569,0.002006,0.004556,0.169428,0.002255,1,0.453361,0.000083,0.004888,0.001002,0.00026,0.000057,0.003282,0.000252,0.001422,0.000226,0.001457,0.000309,0.000063,1,0.918573,0.023035,0,0,0,1,0.000017,0.000024,0.048387,0,0,0.410777,0,0,0,0.032787,0.001137,0.050847,0.114173,0
0,0,0.121569,0.002006,0.003827,0.055095,0.000231,0.003009,0.05487,0.000082,0.005304,0.001002,0.000243,0.002282,0.001459,0.000232,0.004352,0.002868,0.003748,0.000003,0.000016,1,0.975755,0.466125,0,0,0,1,0.000005,0.000009,0.016129,0,0,0.976488,0,0,0,0.016393,0.000356,0.067797,0.114173,0
0,0,0.121569,0.002006,0.004556,0.694935,0.002255,1,0.453361,0.000087,0.004888,0.001002,0.000247,0.000233,0.003282,0.000233,0.005834,0.000226,0.001457,0.000062,0,1,0.510774,0.023035,0,0,0,1,0.000004,0.000006,0.080645,0,0,0.507341,0,0,0,0.131148,0.000277,0.084746,0.114173,0
0,0,0.121569,0.002006,0.002187,0.147674,0.000169,1,0.070645,0.000096,0.002184,0.001002,0.000296,0.000457,0.001094,0.000285,0.007842,0.000156,0.001249,0.000048,0.000011,1,0.1216,0.044038,0,0,0,1,0.000003,0.000004,0.112903,0.015625,0,0.121524,0,0,0,0.032787,0.000096,0,0.114173,0
0,0,0.121569,0.002006,0.00164,0.00313,0.000694,0,0.387517,0.000095,0.001352,0.001002,0.000289,0.000002,0.000912,0.000278,0.000028,0.000128,0.000625,0.026628,0.006026,1,0.900718,0.062331,0.005814,0.000598,0,1,0.000998,0.001135,0.016129,0,0,0.400922,0,0,0.033333,0,0.018243,0.067797,0.114173,0
